instant,dteday_x,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,dteday_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
574,2012-07-27,Fall,1,7,0,5,1,1,25,23,59.458299999999994,15.299199999999999,1259,5645,6904,2011-01-26,Spring,0,1,2,0,3,1,3,-5,-5,69.0,19.400000000000002,3,7,10
575,2012-07-28,Fall,1,7,0,6,0,1,24,20,61.3333,15.735,2234,4451,6685,2011-01-26,Spring,0,1,5,0,3,1,3,-6,-7,86.0,28.360000000000003,0,1,1
576,2012-07-29,Fall,1,7,0,0,0,1,22,19,62.375,17.0396,2153,4444,6597,2011-01-26,Spring,0,1,6,0,3,1,3,-6,-7,86.0,28.360000000000003,0,8,8
577,2012-07-30,Fall,1,7,0,1,1,1,22,20,66.875,15.3617,1040,6065,7105,2011-01-26,Spring,0,1,7,0,3,1,3,-5,-5,87.0,29.849999999999998,1,29,30
578,2012-07-31,Fall,1,7,0,2,1,1,21,19,70.41669999999999,16.5425,968,6248,7216,2011-01-26,Spring,0,1,8,0,3,1,3,-5,-5,87.0,29.849999999999998,3,69,72
579,2012-08-01,Fall,1,8,0,3,1,1,22,19,67.75,14.1179,1074,6506,7580,2011-01-26,Spring,0,1,9,0,3,1,3,-5,-5,87.0,29.849999999999998,3,55,58
580,2012-08-02,Fall,1,8,0,4,1,1,24,21,65.95830000000001,12.9354,983,6278,7261,2011-01-26,Spring,0,1,10,0,3,1,3,-5,-5,93.0,28.360000000000003,2,26,28
581,2012-08-03,Fall,1,8,0,5,1,2,24,22,64.25,21.5792,1328,5847,7175,2011-01-26,Spring,0,1,11,0,3,1,3,-5,-6,93.0,32.84,6,35,41
582,2012-08-04,Fall,1,8,0,6,0,1,26,23,61.3333,25.745800000000003,2345,4479,6824,2011-01-26,Spring,0,1,12,0,3,1,3,-5,-6,93.0,32.84,7,41,48
583,2012-08-05,Fall,1,8,0,0,0,1,24,22,65.25,29.042099999999998,1707,3757,5464,2011-01-26,Spring,0,1,13,0,3,1,3,-5,-6,93.0,32.84,4,43,47
584,2012-08-06,Fall,1,8,0,1,1,2,24,21,65.4167,12.9354,1233,5780,7013,2011-01-26,Spring,0,1,14,0,3,1,3,-5,-6,93.0,35.82,0,36,36
585,2012-08-07,Fall,1,8,0,2,1,2,23,20,70.375,11.6908,1278,5995,7273,2011-01-26,Spring,0,1,15,0,3,1,3,-5,-7,93.0,46.27,1,42,43
586,2012-08-08,Fall,1,8,0,3,1,2,23,21,67.29169999999999,11.07,1263,6271,7534,2011-01-26,Spring,0,1,16,0,3,1,4,-5,-6,93.0,32.84,1,35,36
587,2012-08-09,Fall,1,8,0,4,1,1,24,21,62.0417,15.61,1196,6090,7286,2011-01-26,Spring,0,1,17,0,3,1,3,-6,-7,93.0,35.82,0,26,26
588,2012-08-10,Fall,1,8,0,5,1,2,21,19,71.58330000000001,23.8813,1065,4721,5786,2011-01-27,Spring,0,1,16,0,4,1,1,-5,-5,55.00000000000001,19.400000000000002,1,23,24
589,2012-08-11,Fall,1,8,0,6,0,2,20,17,73.2917,20.6479,2247,4052,6299,2011-01-27,Spring,0,1,17,0,4,1,1,-5,-4,55.00000000000001,10.45,2,82,84
590,2012-08-12,Fall,1,8,0,0,0,1,21,18,53.041700000000006,12.251199999999999,2182,4362,6544,2011-01-27,Spring,0,1,18,0,4,1,1,-6,-5,69.0,8.959999999999999,3,101,104
591,2012-08-13,Fall,1,8,0,1,1,1,22,19,54.541700000000006,13.6212,1207,5676,6883,2011-01-27,Spring,0,1,19,0,4,1,1,-6,-5,69.0,8.959999999999999,3,76,79
592,2012-08-14,Fall,1,8,0,2,1,1,22,19,68.6667,16.9158,1128,5656,6784,2011-01-27,Spring,0,1,20,0,4,1,1,-7,-5,74.0,8.959999999999999,4,55,59
593,2012-08-15,Fall,1,8,0,3,1,1,21,18,61.9583,16.9771,1198,6149,7347,2011-01-27,Spring,0,1,21,0,4,1,1,-7,-5,74.0,8.959999999999999,2,36,38
594,2012-08-16,Fall,1,8,0,4,1,1,22,18,51.916700000000006,14.1796,1338,6267,7605,2011-01-27,Spring,0,1,22,0,4,1,1,-7,-5,74.0,8.959999999999999,0,27,27
595,2012-08-17,Fall,1,8,0,5,1,1,22,-4,57.0833,23.1354,1483,5665,7148,2011-01-27,Spring,0,1,23,0,4,1,1,-7,-6,80.0,16.42,0,16,16
596,2012-08-18,Fall,1,8,0,6,0,1,19,16,60.3333,17.7867,2827,5038,7865,2011-01-28,Spring,0,1,0,0,5,1,2,-6,-5,75.0,13.43,0,9,9
597,2012-08-19,Fall,1,8,0,0,0,2,17,15,71.1667,8.645,1208,3341,4549,2011-01-28,Spring,0,1,1,0,5,1,2,-6,-5,75.0,13.43,1,2,3
598,2012-08-20,Fall,1,8,0,1,1,2,17,15,73.4167,12.997900000000001,1026,5504,6530,2011-01-28,Spring,0,1,2,0,5,1,2,-6,-5,75.0,16.42,0,2,2
599,2012-08-21,Fall,1,8,0,2,1,1,18,15,67.375,7.27708,1081,5925,7006,2011-01-28,Spring,0,1,3,0,5,1,2,-6,-5,75.0,10.45,1,0,1
600,2012-08-22,Fall,1,8,0,3,1,1,19,16,67.7083,7.02833,1094,6281,7375,2011-01-28,Spring,0,1,5,0,5,1,2,-7,-5,80.0,10.45,0,4,4
601,2012-08-23,Fall,1,8,0,4,1,1,20,17,63.5833,8.459579999999999,1363,6402,7765,2011-01-28,Spring,0,1,6,0,5,1,2,-7,-6,80.0,13.43,0,16,16
602,2012-08-24,Fall,1,8,0,5,1,2,21,18,61.5,7.21458,1325,6257,7582,2011-01-28,Spring,0,1,7,0,5,1,2,-8,-6,86.0,8.959999999999999,2,58,60
603,2012-08-25,Fall,1,8,0,6,0,2,18,16,71.2917,24.4408,1829,4224,6053,2011-01-28,Spring,0,1,8,0,5,1,2,-8,-6,86.0,8.959999999999999,2,155,157
604,2012-08-26,Fall,1,8,0,0,0,2,18,15,84.5833,22.8858,1483,3772,5255,2011-01-28,Spring,0,1,9,0,5,1,3,-7,-5,86.0,8.959999999999999,6,95,101
605,2012-08-27,Fall,1,8,0,1,1,1,21,18,73.04169999999999,12.873299999999999,989,5928,6917,2011-01-28,Spring,0,1,10,0,5,1,3,-7,-5,86.0,10.45,0,49,49
606,2012-08-28,Fall,1,8,0,2,1,1,22,19,62.0,19.0925,935,6105,7040,2011-01-28,Spring,0,1,11,0,5,1,3,-7,-5,93.0,10.45,0,30,30
607,2012-08-29,Fall,1,8,0,3,1,1,20,17,55.2083,11.2562,1177,6520,7697,2011-01-28,Spring,0,1,12,0,5,1,3,-7,-5,93.0,10.45,1,28,29
608,2012-08-30,Fall,1,8,0,4,1,1,21,18,59.0417,7.71167,1172,6541,7713,2011-01-28,Spring,0,1,13,0,5,1,3,-7,-5,93.0,10.45,0,31,31
609,2012-08-31,Fall,1,8,0,5,1,1,24,20,58.75,16.853299999999997,1433,5917,7350,2011-01-28,Spring,0,1,14,0,5,1,3,-5,-2,80.0,0.0,2,36,38
610,2012-09-01,Fall,1,9,0,6,0,2,24,21,63.8333,11.3187,2352,3788,6140,2011-01-28,Spring,0,1,15,0,5,1,2,-6,-3,86.0,0.0,1,40,41
611,2012-09-02,Fall,1,9,0,0,0,2,20,18,81.5,6.40708,2613,3197,5810,2011-01-28,Spring,0,1,16,0,5,1,1,-5,-2,80.0,0.0,10,70,80
612,2012-09-03,Fall,1,9,1,1,0,1,21,18,79.0833,15.1121,1965,4069,6034,2011-01-28,Spring,0,1,17,0,5,1,1,-4,-4,75.0,13.43,2,147,149
613,2012-09-04,Fall,1,9,0,2,1,1,22,20,75.5,23.6321,867,5997,6864,2011-01-28,Spring,0,1,18,0,5,1,1,-4,-5,75.0,19.400000000000002,2,107,109
614,2012-09-05,Fall,1,9,0,3,1,1,23,21,74.125,18.7808,832,6280,7112,2011-01-28,Spring,0,1,19,0,5,1,2,-4,-4,75.0,13.43,5,84,89
615,2012-09-06,Fall,1,9,0,4,1,2,20,18,81.0417,14.242099999999999,611,5592,6203,2011-01-28,Spring,0,1,20,0,5,1,2,-4,-5,70.0,19.400000000000002,1,61,62
616,2012-09-07,Fall,1,9,0,5,1,1,21,18,73.625,17.1646,1045,6459,7504,2011-01-28,Spring,0,1,21,0,5,1,2,-5,-5,75.0,13.43,1,57,58
617,2012-09-08,Fall,1,9,0,6,0,2,18,16,79.91669999999999,28.110400000000002,1557,4419,5976,2011-01-28,Spring,0,1,22,0,5,1,1,-4,-5,65.0,35.82,0,26,26
618,2012-09-09,Fall,1,9,0,0,0,1,16,14,54.75,22.4496,2570,5657,8227,2011-01-28,Spring,0,1,23,0,5,1,1,-4,-5,60.0,22.39,1,22,23
619,2012-09-10,Fall,1,9,0,1,1,1,14,13,50.375,25.8713,1118,6407,7525,2011-01-29,Spring,0,1,0,0,6,0,1,-5,-6,64.0,35.82,2,26,28
620,2012-09-11,Fall,1,9,0,2,1,1,14,13,52.0,9.20542,1070,6697,7767,2011-01-29,Spring,0,1,1,0,6,0,1,-5,-5,64.0,19.400000000000002,0,20,20
621,2012-09-12,Fall,1,9,0,3,1,1,15,13,57.7083,13.1846,1050,6820,7870,2011-01-29,Spring,0,1,2,0,6,0,1,-5,-5,64.0,16.42,0,15,15
622,2012-09-13,Fall,1,9,0,4,1,1,16,14,63.708299999999994,8.272079999999999,1054,6750,7804,2011-01-29,Spring,0,1,3,0,6,0,1,-6,-5,64.0,13.43,3,5,8
623,2012-09-14,Fall,1,9,0,5,1,1,17,15,67.25,10.3863,1379,6630,8009,2011-01-29,Spring,0,1,4,0,6,0,1,-8,-7,69.0,10.45,1,2,3
624,2012-09-15,Fall,1,9,0,6,0,1,16,14,50.1667,24.7521,3160,5554,8714,2011-01-29,Spring,0,1,6,0,6,0,1,-8,-7,64.0,13.43,0,2,2
625,2012-09-16,Fall,1,9,0,0,0,1,14,13,56.99999999999999,9.018329999999999,2166,5167,7333,2011-01-29,Spring,0,1,7,0,6,0,1,-8,-7,59.0,10.45,1,4,5
626,2012-09-17,Fall,1,9,0,1,1,2,14,12,73.4583,15.174199999999999,1022,5847,6869,2011-01-29,Spring,0,1,8,0,6,0,1,-7,-6,55.00000000000001,16.42,3,31,34
627,2012-09-18,Fall,1,9,0,2,1,2,16,13,87.25,35.7587,371,3702,4073,2011-01-29,Spring,0,1,9,0,6,0,1,-7,-5,59.0,8.959999999999999,0,34,34
628,2012-09-19,Fall,1,9,0,3,1,1,12,12,53.6667,21.517500000000002,788,6803,7591,2011-01-29,Spring,0,1,10,0,6,0,2,-7,-5,64.0,10.45,4,51,55
629,2012-09-20,Fall,1,9,0,4,1,1,12,11,61.8333,11.816699999999999,939,6781,7720,2011-01-29,Spring,0,1,11,0,6,0,2,-7,-6,64.0,13.43,4,60,64
630,2012-09-21,Fall,1,9,0,5,1,1,15,13,66.875,15.4229,1250,6917,8167,2011-01-29,Spring,0,1,12,0,6,0,2,-6,-6,59.0,19.400000000000002,12,66,78
631,2012-09-22,Fall,1,9,0,6,0,1,18,16,64.6667,28.358299999999996,2512,5883,8395,2011-01-29,Spring,0,1,13,0,6,0,2,-5,-5,55.00000000000001,16.42,9,56,65
632,2012-09-23,Winter,1,9,0,0,0,1,11,11,46.7083,22.3258,2454,5453,7907,2011-01-29,Spring,0,1,14,0,6,0,2,-5,-5,60.0,13.43,10,89,99
633,2012-09-24,Winter,1,9,0,1,1,1,10,10,49.2917,14.240400000000001,1001,6435,7436,2011-01-29,Spring,0,1,15,0,6,0,1,-5,-5,69.0,25.369999999999997,22,98,120
634,2012-09-25,Winter,1,9,0,2,1,1,12,12,56.99999999999999,23.6321,845,6693,7538,2011-01-29,Spring,0,1,16,0,6,0,1,-4,-4,60.0,16.42,19,88,107
635,2012-09-26,Winter,1,9,0,3,1,1,17,15,63.083299999999994,24.44,787,6946,7733,2011-01-29,Spring,0,1,17,0,6,0,1,-4,-1,60.0,0.0,9,82,91
636,2012-09-27,Winter,1,9,0,4,1,2,18,15,69.08330000000001,13.434199999999999,751,6642,7393,2011-01-29,Spring,0,1,18,0,6,0,1,-5,-5,69.0,13.43,9,59,68
637,2012-09-28,Winter,1,9,0,5,1,2,16,14,69.0,16.4179,1045,6370,7415,2011-01-29,Spring,0,1,19,0,6,0,2,-5,-5,69.0,25.369999999999997,6,52,58
638,2012-09-29,Winter,1,9,0,6,0,1,12,11,54.2917,22.7604,2589,5966,8555,2011-01-29,Spring,0,1,20,0,6,0,1,-7,-5,74.0,8.959999999999999,1,42,43
639,2012-09-30,Winter,1,9,0,0,0,1,11,10,58.3333,13.4958,2015,4874,6889,2011-01-29,Spring,0,1,21,0,6,0,1,-7,-5,74.0,8.959999999999999,1,35,36
640,2012-10-01,Winter,1,10,0,1,1,2,11,10,64.9167,9.08042,763,6015,6778,2011-01-29,Spring,0,1,22,0,6,0,1,-8,-6,80.0,8.959999999999999,4,28,32
641,2012-10-02,Winter,1,10,0,2,1,3,15,12,87.16669999999999,10.4475,315,4324,4639,2011-01-29,Spring,0,1,23,0,6,0,1,-8,-6,80.0,8.959999999999999,3,30,33
642,2012-10-03,Winter,1,10,0,3,1,2,18,15,79.375,6.65458,728,6844,7572,2011-01-30,Spring,0,1,0,0,0,0,1,-8,-7,80.0,10.45,0,33,33
643,2012-10-04,Winter,1,10,0,4,1,2,18,15,72.2917,11.7546,891,6437,7328,2011-01-30,Spring,0,1,1,0,0,0,1,-10,-5,80.0,0.0,7,22,29
644,2012-10-05,Winter,1,10,0,5,1,1,16,14,62.74999999999999,10.635,1516,6640,8156,2011-01-30,Spring,0,1,2,0,0,0,1,-8,-5,80.0,0.0,1,10,11
645,2012-10-06,Winter,1,10,0,6,0,1,13,12,66.41669999999999,26.802500000000002,3031,4934,7965,2011-01-30,Spring,0,1,3,0,0,0,1,-10,-5,93.0,0.0,1,7,8
646,2012-10-07,Winter,1,10,0,0,0,2,5,5,70.8333,14.116200000000001,781,2729,3510,2011-01-30,Spring,0,1,4,0,0,0,1,-10,-5,93.0,0.0,0,1,1
647,2012-10-08,Winter,1,10,1,1,0,2,3,3,70.9583,18.9679,874,4604,5478,2011-01-30,Spring,0,1,5,0,0,0,1,-10,-5,86.0,0.0,0,3,3
648,2012-10-09,Winter,1,10,0,2,1,2,7,6,76.16669999999999,19.03,601,5791,6392,2011-01-30,Spring,0,1,7,0,0,0,1,-10,-5,86.0,0.0,0,3,3
649,2012-10-10,Winter,1,10,0,3,1,1,10,10,63.083299999999994,18.7821,780,6911,7691,2011-01-30,Spring,0,1,8,0,0,0,2,-10,-5,86.0,0.0,1,11,12
650,2012-10-11,Winter,1,10,0,4,1,1,6,6,46.3333,18.1596,834,6736,7570,2011-01-30,Spring,0,1,9,0,0,0,2,-8,-5,80.0,0.0,4,34,38
651,2012-10-12,Winter,1,10,0,5,1,1,6,6,53.91669999999999,23.5092,1060,6222,7282,2011-01-30,Spring,0,1,10,0,0,0,2,-7,-4,80.0,0.0,7,57,64
652,2012-10-13,Winter,1,10,0,6,0,1,4,3,49.4583,14.6142,2252,4857,7109,2011-01-30,Spring,0,1,11,0,0,0,1,-5,-2,75.0,0.0,9,50,59
653,2012-10-14,Winter,1,10,0,0,0,1,11,10,64.0417,27.861200000000004,2080,4559,6639,2011-01-30,Spring,0,1,12,0,0,0,1,-1,0,52.0,10.45,10,87,97
654,2012-10-15,Winter,1,10,0,1,1,2,13,12,70.75,29.6037,760,5115,5875,2011-01-30,Spring,0,1,13,0,0,0,1,-2,-1,61.0,10.45,13,71,84
655,2012-10-16,Winter,1,10,0,2,1,1,8,7,55.833299999999994,18.2221,922,6612,7534,2011-01-30,Spring,0,1,14,0,0,0,1,-2,0,61.0,8.959999999999999,18,104,122
656,2012-10-17,Winter,1,10,0,3,1,1,7,7,69.2917,10.1371,979,6482,7461,2011-01-30,Spring,0,1,15,0,0,0,1,-1,0,56.00000000000001,0.0,14,95,109
657,2012-10-18,Winter,1,10,0,4,1,2,11,10,72.8333,23.6937,1008,6501,7509,2011-01-30,Spring,0,1,16,0,0,0,1,-1,0,56.00000000000001,0.0,19,104,123
658,2012-10-19,Winter,1,10,0,5,1,2,13,12,81.5,13.495399999999998,753,4671,5424,2011-01-30,Spring,0,1,17,0,0,0,1,-1,-1,56.00000000000001,19.400000000000002,6,71,77
659,2012-10-20,Winter,1,10,0,6,0,1,9,8,57.2917,11.7537,2806,5284,8090,2011-01-30,Spring,0,1,18,0,0,0,1,-3,-3,65.0,16.42,8,57,65
660,2012-10-21,Winter,1,10,0,0,0,1,8,7,51.0,16.6054,2132,4692,6824,2011-01-30,Spring,0,1,19,0,0,0,1,-3,-3,65.0,19.400000000000002,9,46,55
661,2012-10-22,Winter,1,10,0,1,1,1,9,9,56.833299999999994,8.14833,830,6228,7058,2011-01-30,Spring,0,1,20,0,0,0,2,-3,-2,65.0,10.45,3,30,33
662,2012-10-23,Winter,1,10,0,2,1,1,12,11,64.16669999999999,9.45458,841,6625,7466,2011-01-30,Spring,0,1,21,0,0,0,2,-4,-4,70.0,16.42,3,25,28
663,2012-10-24,Winter,1,10,0,3,1,1,14,13,63.625,7.27792,795,6898,7693,2011-01-30,Spring,0,1,22,0,0,0,2,-4,-5,70.0,19.400000000000002,2,19,21
664,2012-10-25,Winter,1,10,0,4,1,2,12,11,80.0417,12.4375,875,6484,7359,2011-01-30,Spring,0,1,23,0,0,0,2,-4,-5,65.0,28.360000000000003,5,16,21
665,2012-10-26,Winter,1,10,0,5,1,2,12,11,80.7083,13.2467,1182,6262,7444,2011-01-31,Spring,0,1,0,0,1,1,2,-4,-5,65.0,22.39,1,6,7
666,2012-10-27,Winter,1,10,0,6,0,2,11,10,72.0,23.569200000000002,2643,5209,7852,2011-01-31,Spring,0,1,1,0,1,1,1,-5,-5,64.0,25.369999999999997,2,5,7
667,2012-10-28,Winter,1,10,0,0,0,2,8,8,69.4583,39.800799999999995,998,3461,4459,2011-01-31,Spring,0,1,2,0,1,1,1,-5,-5,64.0,19.400000000000002,0,1,1
668,2012-10-29,Winter,1,10,0,1,1,3,6,6,88.0,35.82,2,20,22,2011-01-31,Spring,0,1,3,0,1,1,1,-5,-5,64.0,19.400000000000002,0,2,2
669,2012-10-30,Winter,1,10,0,2,1,2,0,0,82.5455,21.3009,87,1009,1096,2011-01-31,Spring,0,1,4,0,1,1,1,-6,-6,59.0,22.39,0,2,2
670,2012-10-31,Winter,1,10,0,3,1,2,2,2,66.6667,16.666700000000002,419,5147,5566,2011-01-31,Spring,0,1,5,0,1,1,1,-7,-8,64.0,28.360000000000003,0,8,8
671,2012-11-01,Winter,1,11,0,4,1,2,2,2,58.166700000000006,15.734600000000002,466,5520,5986,2011-01-31,Spring,0,1,6,0,1,1,1,-8,-10,69.0,32.84,0,37,37
672,2012-11-02,Winter,1,11,0,5,1,1,1,2,52.208299999999994,26.6175,618,5229,5847,2011-01-31,Spring,0,1,7,0,1,1,2,-8,-10,64.0,28.360000000000003,1,71,72
673,2012-11-03,Winter,1,11,0,6,0,2,1,0,49.125,27.0529,1029,4109,5138,2011-01-31,Spring,0,1,8,0,1,1,2,-8,-10,59.0,28.360000000000003,3,182,185
674,2012-11-04,Winter,1,11,0,0,0,1,0,0,53.2917,17.9108,1201,3906,5107,2011-01-31,Spring,0,1,9,0,1,1,2,-8,-10,59.0,29.849999999999998,0,112,112
675,2012-11-05,Winter,1,11,0,1,1,1,0,0,49.416700000000006,23.6325,378,4881,5259,2011-01-31,Spring,0,1,10,0,1,1,2,-8,-9,59.0,19.400000000000002,1,68,69
676,2012-11-06,Winter,1,11,0,2,1,1,-2,-2,56.7083,17.3513,466,5220,5686,2011-01-31,Spring,0,1,11,0,1,1,2,-8,-9,59.0,19.400000000000002,2,46,48
677,2012-11-07,Winter,1,11,0,3,1,2,-1,-2,54.75,30.4108,326,4709,5035,2011-01-31,Spring,0,1,12,0,1,1,2,-7,-5,55.00000000000001,10.45,6,62,68
678,2012-11-08,Winter,1,11,0,4,1,1,1,1,33.3478,34.783500000000004,340,4975,5315,2011-01-31,Spring,0,1,13,0,1,1,2,-8,-5,59.0,0.0,2,52,54
679,2012-11-09,Winter,1,11,0,5,1,1,2,1,54.0833,21.4558,709,5283,5992,2011-01-31,Spring,0,1,14,0,1,1,2,-7,-6,55.00000000000001,13.43,1,85,86
680,2012-11-10,Winter,1,11,0,6,0,1,3,4,64.5417,5.78458,2090,4446,6536,2011-01-31,Spring,0,1,15,0,1,1,2,-8,-7,59.0,13.43,3,41,44
681,2012-11-11,Winter,1,11,0,0,0,1,5,5,65.91669999999999,12.75,2290,4562,6852,2011-01-31,Spring,0,1,16,0,1,1,2,-8,-7,56.00000000000001,19.400000000000002,3,83,86
682,2012-11-12,Winter,1,11,1,1,0,1,9,8,74.16669999999999,17.3517,1097,5172,6269,2011-01-31,Spring,0,1,17,0,1,1,2,-8,-9,59.0,19.400000000000002,6,155,161
683,2012-11-13,Winter,1,11,0,2,1,2,1,0,66.29169999999999,34.2046,327,3767,4094,2011-01-31,Spring,0,1,18,0,1,1,2,-8,-9,55.00000000000001,22.39,3,153,156
684,2012-11-14,Winter,1,11,0,3,1,1,-1,-2,55.2083,19.9625,373,5122,5495,2011-01-31,Spring,0,1,19,0,1,1,1,-1,0,61.0,10.45,3,108,111
685,2012-11-15,Winter,1,11,0,4,1,2,0,0,62.0417,15.298700000000002,320,5125,5445,2011-01-31,Spring,0,1,20,0,1,1,3,-8,-8,59.0,16.42,0,78,78
686,2012-11-16,Winter,1,11,0,5,1,1,1,1,52.4583,17.102500000000003,484,5214,5698,2011-01-31,Spring,0,1,21,0,1,1,3,-8,-6,59.0,8.959999999999999,3,53,56
687,2012-11-17,Winter,1,11,0,6,0,1,0,0,54.541700000000006,17.9729,1313,4316,5629,2011-01-31,Spring,0,1,22,0,1,1,2,-8,-7,59.0,10.45,0,34,34
688,2012-11-18,Winter,1,11,0,0,0,1,1,0,69.2917,22.761200000000002,922,3747,4669,2011-01-31,Spring,0,1,23,0,1,1,2,-8,-6,64.0,8.959999999999999,2,15,17
689,2012-11-19,Winter,1,11,0,1,1,2,3,3,62.3333,23.5067,449,5050,5499,2011-02-01,Spring,0,2,0,0,2,1,2,-8,-7,64.0,10.45,2,6,8
690,2012-11-20,Winter,1,11,0,2,1,2,3,3,68.5,8.2725,534,5100,5634,2011-02-01,Spring,0,2,1,0,2,1,2,-8,-7,69.0,10.45,0,3,3
691,2012-11-21,Winter,1,11,0,3,1,1,1,2,61.375,10.3246,615,4531,5146,2011-02-01,Spring,0,2,2,0,2,1,2,-8,-5,69.0,0.0,0,2,2
692,2012-11-22,Winter,1,11,1,4,0,1,1,1,58.0417,5.2870800000000004,955,1470,2425,2011-02-01,Spring,0,2,3,0,2,1,2,-8,-5,69.0,0.0,0,2,2
693,2012-11-23,Winter,1,11,0,5,1,1,2,3,56.875,14.802100000000001,1603,2307,3910,2011-02-01,Spring,0,2,5,0,2,1,3,-10,-5,93.0,0.0,0,3,3
694,2012-11-24,Winter,1,11,0,6,0,1,-2,-3,40.4583,37.6871,532,1745,2277,2011-02-01,Spring,0,2,6,0,2,1,3,-10,-5,93.0,0.0,0,22,22
695,2012-11-25,Winter,1,11,0,0,0,1,-4,-3,46.8333,15.049999999999999,309,2115,2424,2011-02-01,Spring,0,2,7,0,2,1,3,-8,-5,93.0,0.0,0,52,52
696,2012-11-26,Winter,1,11,0,1,1,1,0,1,53.541700000000006,4.665,337,4750,5087,2011-02-01,Spring,0,2,8,0,2,1,3,-8,-5,93.0,0.0,3,132,135
697,2012-11-27,Winter,1,11,0,2,1,2,-1,-2,78.6667,23.7562,123,3836,3959,2011-02-01,Spring,0,2,9,0,2,1,2,-8,-5,93.0,0.0,2,114,116
698,2012-11-28,Winter,1,11,0,3,1,1,-1,-1,50.625,21.0821,198,5062,5260,2011-02-01,Spring,0,2,10,0,2,1,2,-8,-5,93.0,0.0,0,47,47
699,2012-11-29,Winter,1,11,0,4,1,1,-2,-1,55.565200000000004,11.5522,243,5080,5323,2011-02-01,Spring,0,2,11,0,2,1,2,-7,-4,86.0,0.0,2,49,51
700,2012-11-30,Winter,1,11,0,5,1,1,-1,0,64.95830000000001,5.84708,362,5306,5668,2011-02-01,Spring,0,2,12,0,2,1,2,-6,-3,86.0,0.0,2,53,55
701,2012-12-01,Winter,1,12,0,6,0,2,-1,0,80.6667,5.97042,951,4240,5191,2011-02-01,Spring,0,2,13,0,2,1,2,-6,-3,86.0,0.0,3,49,52
702,2012-12-02,Winter,1,12,0,0,0,2,1,2,82.3333,12.4379,892,3757,4649,2011-02-01,Spring,0,2,14,0,2,1,2,-5,-3,80.0,8.959999999999999,5,49,54
703,2012-12-03,Winter,1,12,0,1,1,1,7,7,76.75,8.272079999999999,555,5679,6234,2011-02-01,Spring,0,2,15,0,2,1,2,-4,-1,75.0,0.0,7,45,52
704,2012-12-04,Winter,1,12,0,2,1,1,8,8,73.375,17.4129,551,6055,6606,2011-02-01,Spring,0,2,16,0,2,1,2,-4,-4,75.0,13.43,3,61,64
705,2012-12-05,Winter,1,12,0,3,1,1,6,6,48.5,32.4021,331,5398,5729,2011-02-01,Spring,0,2,17,0,2,1,2,-4,-1,75.0,0.0,4,172,176
706,2012-12-06,Winter,1,12,0,4,1,1,-3,-3,50.875,17.4754,340,5035,5375,2011-02-01,Spring,0,2,18,0,2,1,2,-4,-3,81.0,10.45,3,165,168
707,2012-12-07,Winter,1,12,0,5,1,2,0,0,76.4167,13.059999999999999,349,4659,5008,2011-02-01,Spring,0,2,19,0,2,1,2,-4,-4,81.0,13.43,3,105,108
708,2012-12-08,Winter,1,12,0,6,0,2,3,3,91.125,10.1379,1153,4429,5582,2011-02-01,Spring,0,2,20,0,2,1,2,-5,-5,87.0,13.43,5,69,74
709,2012-12-09,Winter,1,12,0,0,0,2,3,3,90.5417,15.797500000000001,441,2787,3228,2011-02-01,Spring,0,2,21,0,2,1,2,-5,-5,87.0,13.43,0,64,64
710,2012-12-10,Winter,1,12,0,1,1,2,6,6,92.5,19.0308,329,4841,5170,2011-02-01,Spring,0,2,22,0,2,1,2,-5,-3,87.0,8.959999999999999,2,34,36
711,2012-12-11,Winter,1,12,0,2,1,2,1,1,59.66669999999999,29.6037,282,5219,5501,2011-02-01,Spring,0,2,23,0,2,1,3,-6,-6,93.0,19.400000000000002,1,15,16
712,2012-12-12,Winter,1,12,0,3,1,2,-1,-1,53.833299999999994,16.2937,310,5009,5319,2011-02-02,Spring,0,2,0,0,3,1,3,-5,-4,93.0,10.45,0,2,2
713,2012-12-13,Winter,1,12,0,4,1,1,-1,-1,48.5833,17.4129,425,5107,5532,2011-02-02,Spring,0,2,1,0,3,1,3,-5,-5,93.0,19.400000000000002,0,3,3
714,2012-12-14,Winter,1,12,0,5,1,1,-2,-1,64.29169999999999,13.122900000000001,429,5182,5611,2011-02-02,Spring,0,2,2,0,3,1,3,-5,-5,93.0,13.43,4,0,4
715,2012-12-15,Winter,1,12,0,6,0,1,0,1,65.0417,10.635,767,4280,5047,2011-02-02,Spring,0,2,3,0,3,1,3,-5,-5,93.0,13.43,0,1,1
716,2012-12-16,Winter,1,12,0,0,0,2,2,2,83.875,10.0742,538,3248,3786,2011-02-02,Spring,0,2,4,0,3,1,3,-5,-5,93.0,28.360000000000003,0,1,1
717,2012-12-17,Winter,1,12,0,1,1,2,4,4,90.7083,9.82583,212,4373,4585,2011-02-02,Spring,0,2,5,0,3,1,3,-5,-4,93.0,10.45,0,3,3
